Date and time	Type of activity	Vendor	Item purchased	Number of items	Change in pokecoins	Money spent on purchase	Currency
07/02/2022 20:24:17 UTC	In-game item bought		ITEM_REMOTE_RAID_TICKET	3	
07/02/2022 20:24:17 UTC	In-game item bought		Revive	10	
07/02/2022 20:24:17 UTC	In-game item bought		Lucky egg	5	
07/02/2022 20:24:58 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:24:58 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:25:02 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:25:02 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:25:06 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:25:06 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:25:11 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:25:11 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:29:29 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:29:29 UTC	In-game item bought		Incense	1	
07/02/2022 20:29:29 UTC	In-game item bought		Egg incubator	2	
07/02/2022 20:29:29 UTC	In-game item bought		Lucky egg	1	
07/02/2022 20:30:33 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:30:34 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:30:38 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:30:38 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:30:41 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:30:41 UTC	In-game item bought		Bag upgrade	1	
07/02/2022 20:30:57 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:30:57 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:00 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:00 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:04 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:04 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:07 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:07 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:11 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:11 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:14 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:14 UTC	In-game item bought		Pokemon storage upgrade	1	
07/02/2022 20:31:18 UTC	Pokecoin spent for in-game item		POKECOIN		-200
07/02/2022 20:31:18 UTC	In-game item bought		Pokemon storage upgrade	1	
07/03/2022 21:25:07 UTC	Pokecoin spent for in-game item		POKECOIN		-1
07/03/2022 21:25:07 UTC	In-game item bought		Ultra balls	10	
07/03/2022 21:25:07 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.MEDIUM.	1	
07/03/2022 21:25:07 UTC	In-game item bought		Charged TM	1	
07/03/2022 21:25:07 UTC	In-game item bought		Hyper potion	5	
07/06/2022 12:46:40 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/06/2022 12:46:40 UTC	In-game item bought		Ultra balls	6	
07/06/2022 12:46:40 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL4.SMALL.	1	
07/06/2022 12:46:40 UTC	In-game item bought		Star pieces	6	
07/06/2022 12:46:40 UTC	In-game item bought		Max revive	6	
07/06/2022 12:46:40 UTC	In-game item bought		Hyper potion	6	
07/08/2022 23:43:09 UTC	Pokecoin spent for in-game item		POKECOIN		-1480
07/08/2022 23:43:09 UTC	In-game item bought		Ultra balls	25	
07/08/2022 23:43:09 UTC	In-game item bought		Raid pass (paid)	18	
07/08/2022 23:43:09 UTC	In-game item bought		Incense	5	
07/08/2022 23:43:09 UTC	In-game item bought		Egg incubator	5	
07/08/2022 23:43:33 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/08/2022 23:43:33 UTC	In-game item bought		Razz berry	1	
07/08/2022 23:43:33 UTC	In-game item bought		Great balls	1	
07/08/2022 23:43:33 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/08/2022 23:43:33 UTC	In-game item bought		Potion	2	
07/09/2022 23:34:30 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/09/2022 23:34:30 UTC	In-game item bought		Poke balls	3	
07/09/2022 23:34:30 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/09/2022 23:34:30 UTC	In-game item bought		Potion	1	
07/11/2022 12:58:56 UTC	Pokecoin spent for in-game item		POKECOIN		-1
07/11/2022 12:58:56 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.MEDIUM.	1	
07/11/2022 12:58:56 UTC	In-game item bought		Incense	1	
07/11/2022 12:58:56 UTC	In-game item bought		ITEM_TROY_DISK_MAGNETIC	1	
07/14/2022 02:34:50 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/14/2022 02:34:50 UTC	In-game item bought		Poke balls	3	
07/14/2022 02:34:50 UTC	In-game item bought		Great balls	1	
07/14/2022 02:34:50 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/14/2022 12:21:51 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/14/2022 12:21:51 UTC	In-game item bought		Poke balls	3	
07/14/2022 12:21:51 UTC	In-game item bought		Great balls	1	
07/14/2022 12:21:51 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/18/2022 14:44:24 UTC	Pokecoin spent for in-game item		POKECOIN		-1
07/18/2022 14:44:24 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL5.SMALL.	1	
07/18/2022 14:44:24 UTC	In-game item bought		ITEM_TROY_DISK_RAINY	1	
07/19/2022 13:59:40 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/19/2022 13:59:40 UTC	In-game item bought		Razz berry	1	
07/19/2022 13:59:40 UTC	In-game item bought		Poke balls	2	
07/19/2022 13:59:40 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/19/2022 13:59:40 UTC	In-game item bought		Potion	1	
07/21/2022 16:11:42 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/21/2022 16:11:42 UTC	In-game item bought		Poke balls	4	
07/21/2022 16:11:42 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/22/2022 21:58:26 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/22/2022 21:58:26 UTC	In-game item bought		Poke balls	2	
07/22/2022 21:58:26 UTC	In-game item bought		Great balls	2	
07/22/2022 21:58:26 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/22/2022 22:17:52 UTC	Pokecoin spent for in-game item		POKECOIN		-300
07/22/2022 22:17:52 UTC	In-game item bought		ITEM_REMOTE_RAID_TICKET	3	
07/23/2022 18:06:38 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/23/2022 18:06:38 UTC	In-game item bought		Poke balls	2	
07/23/2022 18:06:38 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/23/2022 18:06:38 UTC	In-game item bought		Potion	2	
07/25/2022 15:13:40 UTC	Pokecoin spent for in-game item		POKECOIN		-1
07/25/2022 15:13:40 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.MEDIUM.	1	
07/25/2022 15:13:40 UTC	In-game item bought		Incense	1	
07/25/2022 15:13:44 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/25/2022 15:13:44 UTC	In-game item bought		Poke balls	4	
07/25/2022 15:13:44 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/27/2022 17:45:16 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/27/2022 17:45:16 UTC	In-game item bought		Razz berry	1	
07/27/2022 17:45:16 UTC	In-game item bought		Poke balls	3	
07/27/2022 17:45:16 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/29/2022 14:39:32 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/29/2022 14:39:32 UTC	In-game item bought		Razz berry	1	
07/29/2022 14:39:32 UTC	In-game item bought		Poke balls	2	
07/29/2022 14:39:32 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/29/2022 14:39:32 UTC	In-game item bought		Potion	1	
07/30/2022 23:21:43 UTC	Pokecoin spent for in-game item		POKECOIN		0
07/30/2022 23:21:43 UTC	In-game item bought		Poke balls	3	
07/30/2022 23:21:43 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
07/30/2022 23:21:43 UTC	In-game item bought		Potion	1	
08/01/2022 00:21:31 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/01/2022 00:21:31 UTC	In-game item bought		Poke balls	2	
08/01/2022 00:21:31 UTC	In-game item bought		Great balls	1	
08/01/2022 00:21:31 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/01/2022 00:21:31 UTC	In-game item bought		Potion	1	
08/01/2022 12:47:37 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/01/2022 12:47:37 UTC	In-game item bought		Razz berry	2	
08/01/2022 12:47:37 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/01/2022 12:47:37 UTC	In-game item bought		Potion	2	
08/02/2022 20:45:48 UTC	Pokecoin spent for in-game item		POKECOIN		-1
08/02/2022 20:45:48 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL5.SMALL.	1	
08/02/2022 20:45:48 UTC	In-game item bought		ITEM_TROY_DISK_GLACIAL	1	
08/02/2022 20:45:53 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/02/2022 20:45:53 UTC	In-game item bought		Poke balls	3	
08/02/2022 20:45:53 UTC	In-game item bought		Great balls	1	
08/02/2022 20:45:53 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/03/2022 13:42:21 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/03/2022 13:42:21 UTC	In-game item bought		Poke balls	4	
08/03/2022 13:42:21 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/04/2022 12:46:30 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/04/2022 12:46:30 UTC	In-game item bought		Poke balls	2	
08/04/2022 12:46:30 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/04/2022 12:46:30 UTC	In-game item bought		Potion	2	
08/04/2022 13:04:59 UTC	Pokecoin spent for in-game item		POKECOIN		-200
08/04/2022 13:04:59 UTC	In-game item bought		Bag upgrade	1	
08/05/2022 13:01:17 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/05/2022 13:01:17 UTC	In-game item bought		Poke balls	1	
08/05/2022 13:01:17 UTC	In-game item bought		Great balls	2	
08/05/2022 13:01:17 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/05/2022 13:01:17 UTC	In-game item bought		Potion	1	
08/06/2022 15:29:03 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/06/2022 15:29:03 UTC	In-game item bought		Razz berry	1	
08/06/2022 15:29:03 UTC	In-game item bought		Poke balls	2	
08/06/2022 15:29:03 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/06/2022 15:29:03 UTC	In-game item bought		Potion	1	
08/07/2022 23:46:54 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/07/2022 23:46:54 UTC	In-game item bought		Poke balls	1	
08/07/2022 23:46:54 UTC	In-game item bought		Great balls	2	
08/07/2022 23:46:54 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/07/2022 23:46:54 UTC	In-game item bought		Potion	1	
08/09/2022 14:16:52 UTC	Pokecoin spent for in-game item		POKECOIN		-1
08/09/2022 14:16:52 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.MEDIUM.	1	
08/09/2022 14:16:52 UTC	In-game item bought		ITEM_TROY_DISK_RAINY	1	
08/09/2022 14:16:57 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/09/2022 14:16:57 UTC	In-game item bought		Poke balls	2	
08/09/2022 14:16:57 UTC	In-game item bought		Great balls	2	
08/09/2022 14:16:57 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/11/2022 14:27:03 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/11/2022 14:27:03 UTC	In-game item bought		Poke balls	3	
08/11/2022 14:27:03 UTC	In-game item bought		Great balls	1	
08/11/2022 14:27:03 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/15/2022 13:07:27 UTC	Pokecoin spent for in-game item		POKECOIN		-1
08/15/2022 13:07:27 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL5.SMALL.	1	
08/15/2022 13:07:27 UTC	In-game item bought		Lucky egg	1	
08/15/2022 13:07:38 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/15/2022 13:07:38 UTC	In-game item bought		Razz berry	1	
08/15/2022 13:07:38 UTC	In-game item bought		Poke balls	3	
08/15/2022 13:07:38 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/16/2022 18:43:48 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/16/2022 18:43:48 UTC	In-game item bought		Poke balls	2	
08/16/2022 18:43:48 UTC	In-game item bought		Great balls	1	
08/16/2022 18:43:48 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/16/2022 18:43:48 UTC	In-game item bought		Potion	1	
08/17/2022 17:29:52 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/17/2022 17:29:52 UTC	In-game item bought		Poke balls	2	
08/17/2022 17:29:52 UTC	In-game item bought		Great balls	1	
08/17/2022 17:29:52 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/17/2022 17:29:52 UTC	In-game item bought		Potion	1	
08/18/2022 16:10:02 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/18/2022 16:10:02 UTC	In-game item bought		Great balls	3	
08/18/2022 16:10:02 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/18/2022 16:10:02 UTC	In-game item bought		Potion	1	
08/19/2022 19:44:29 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/19/2022 19:44:29 UTC	In-game item bought		Razz berry	1	
08/19/2022 19:44:29 UTC	In-game item bought		Poke balls	1	
08/19/2022 19:44:29 UTC	In-game item bought		Great balls	1	
08/19/2022 19:44:29 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/19/2022 19:44:29 UTC	In-game item bought		Potion	1	
08/21/2022 04:23:36 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/21/2022 04:23:36 UTC	In-game item bought		Poke balls	2	
08/21/2022 04:23:36 UTC	In-game item bought		Great balls	1	
08/21/2022 04:23:36 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/21/2022 04:23:36 UTC	In-game item bought		Potion	1	
08/23/2022 06:21:58 UTC	Pokecoin spent for in-game item		POKECOIN		-1
08/23/2022 06:21:58 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.MEDIUM.	1	
08/23/2022 06:21:58 UTC	In-game item bought		ITEM_TROY_DISK_MAGNETIC	1	
08/23/2022 06:22:04 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/23/2022 06:22:04 UTC	In-game item bought		Poke balls	4	
08/23/2022 06:22:04 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/24/2022 14:21:54 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/24/2022 14:21:54 UTC	In-game item bought		Great balls	3	
08/24/2022 14:21:54 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/24/2022 14:21:54 UTC	In-game item bought		Potion	1	
08/27/2022 04:36:31 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/27/2022 04:36:31 UTC	In-game item bought		Poke balls	3	
08/27/2022 04:36:31 UTC	In-game item bought		Great balls	1	
08/27/2022 04:36:31 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/27/2022 22:58:08 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/27/2022 22:58:08 UTC	In-game item bought		LPSKU_REMOTEPASS.BUNDLE.GENERAL3.SMALL.	1	
08/27/2022 22:58:08 UTC	In-game item bought		Raid pass (paid)	3	
08/27/2022 22:58:17 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/27/2022 22:58:17 UTC	In-game item bought		Razz berry	1	
08/27/2022 22:58:17 UTC	In-game item bought		Poke balls	2	
08/27/2022 22:58:17 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/27/2022 22:58:17 UTC	In-game item bought		Potion	1	
08/28/2022 15:18:26 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/28/2022 15:18:26 UTC	In-game item bought		Poke balls	3	
08/28/2022 15:18:26 UTC	In-game item bought		Great balls	1	
08/28/2022 15:18:26 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
08/29/2022 15:16:46 UTC	Pokecoin spent for in-game item		POKECOIN		0
08/29/2022 15:16:46 UTC	In-game item bought		Razz berry	1	
08/29/2022 15:16:46 UTC	In-game item bought		Poke balls	2	
08/29/2022 15:16:46 UTC	In-game item bought		Great balls	1	
08/29/2022 15:16:46 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/03/2022 03:36:01 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/03/2022 03:36:01 UTC	In-game item bought		ITEM_BATTLE_PASS_TICKET	1	
09/03/2022 03:36:06 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/03/2022 03:36:06 UTC	In-game item bought		Poke balls	1	
09/03/2022 03:36:06 UTC	In-game item bought		Great balls	2	
09/03/2022 03:36:06 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/03/2022 03:36:06 UTC	In-game item bought		Potion	1	
09/03/2022 04:10:38 UTC	Pokecoin spent for in-game item		POKECOIN		-200
09/03/2022 04:10:38 UTC	In-game item bought		Bag upgrade	1	
09/03/2022 04:10:41 UTC	Pokecoin spent for in-game item		POKECOIN		-200
09/03/2022 04:10:41 UTC	In-game item bought		Bag upgrade	1	
09/03/2022 04:10:53 UTC	Pokecoin spent for in-game item		POKECOIN		-200
09/03/2022 04:10:53 UTC	In-game item bought		Pokemon storage upgrade	1	
09/03/2022 04:10:56 UTC	Pokecoin spent for in-game item		POKECOIN		-200
09/03/2022 04:10:56 UTC	In-game item bought		Pokemon storage upgrade	1	
09/03/2022 16:29:35 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/03/2022 16:29:35 UTC	In-game item bought		Razz berry	1	
09/03/2022 16:29:35 UTC	In-game item bought		Poke balls	3	
09/03/2022 16:29:35 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/04/2022 16:28:43 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/04/2022 16:28:43 UTC	In-game item bought		Poke balls	3	
09/04/2022 16:28:43 UTC	In-game item bought		Great balls	1	
09/04/2022 16:28:43 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/05/2022 16:20:20 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/05/2022 16:20:20 UTC	In-game item bought		Poke balls	4	
09/05/2022 16:20:20 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/06/2022 15:13:44 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/06/2022 15:13:44 UTC	In-game item bought		Great balls	2	
09/06/2022 15:13:44 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/06/2022 15:13:44 UTC	In-game item bought		Potion	2	
09/07/2022 16:17:22 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/07/2022 16:17:22 UTC	In-game item bought		Poke balls	2	
09/07/2022 16:17:22 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/07/2022 16:17:22 UTC	In-game item bought		Potion	2	
09/08/2022 13:57:52 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/08/2022 13:57:52 UTC	In-game item bought		Great balls	2	
09/08/2022 13:57:52 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/08/2022 13:57:52 UTC	In-game item bought		Potion	2	
09/09/2022 15:07:35 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/09/2022 15:07:35 UTC	In-game item bought		Poke balls	2	
09/09/2022 15:07:35 UTC	In-game item bought		Great balls	1	
09/09/2022 15:07:35 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/09/2022 15:07:35 UTC	In-game item bought		Potion	1	
09/10/2022 16:47:55 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/10/2022 16:47:55 UTC	In-game item bought		Poke balls	3	
09/10/2022 16:47:55 UTC	In-game item bought		Great balls	1	
09/10/2022 16:47:55 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/11/2022 22:33:06 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/11/2022 22:33:06 UTC	In-game item bought		Great balls	3	
09/11/2022 22:33:06 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/11/2022 22:33:06 UTC	In-game item bought		Potion	1	
09/12/2022 00:38:07 UTC	Pokecoin spent for in-game item		POKECOIN		-200
09/12/2022 00:38:07 UTC	In-game item bought		Pokemon storage upgrade	1	
09/12/2022 12:33:51 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/12/2022 12:33:51 UTC	In-game item bought		Poke balls	3	
09/12/2022 12:33:51 UTC	In-game item bought		Great balls	1	
09/12/2022 12:33:51 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/13/2022 18:20:45 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/13/2022 18:20:45 UTC	In-game item bought		Poke balls	3	
09/13/2022 18:20:45 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/13/2022 18:20:45 UTC	In-game item bought		Potion	1	
09/19/2022 02:15:47 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/19/2022 02:15:47 UTC	In-game item bought		Poke balls	3	
09/19/2022 02:15:47 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/19/2022 02:15:47 UTC	In-game item bought		Potion	1	
09/20/2022 16:27:32 UTC	Pokecoin spent for in-game item		POKECOIN		0
09/20/2022 16:27:32 UTC	In-game item bought		Poke balls	2	
09/20/2022 16:27:32 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
09/20/2022 16:27:32 UTC	In-game item bought		Potion	2	
01/04/2023 22:19:06 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/04/2023 22:19:06 UTC	In-game item bought		ITEM_BATTLE_PASS_TICKET	1	
01/04/2023 22:19:16 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/04/2023 22:19:16 UTC	In-game item bought		Poke balls	2	
01/04/2023 22:19:16 UTC	In-game item bought		Great balls	2	
01/04/2023 22:19:16 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/04/2023 22:31:22 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:22 UTC	In-game item bought		Bag upgrade	1	
01/04/2023 22:31:31 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:31 UTC	In-game item bought		Pokemon storage upgrade	1	
01/04/2023 22:31:35 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:35 UTC	In-game item bought		Pokemon storage upgrade	1	
01/04/2023 22:31:38 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:38 UTC	In-game item bought		Pokemon storage upgrade	1	
01/04/2023 22:31:41 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:41 UTC	In-game item bought		Pokemon storage upgrade	1	
01/04/2023 22:31:44 UTC	Pokecoin spent for in-game item		POKECOIN		-200
01/04/2023 22:31:44 UTC	In-game item bought		Pokemon storage upgrade	1	
01/09/2023 04:59:17 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/09/2023 04:59:17 UTC	In-game item bought		Poke balls	3	
01/09/2023 04:59:17 UTC	In-game item bought		Great balls	1	
01/09/2023 04:59:17 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/09/2023 15:36:06 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/09/2023 15:36:06 UTC	In-game item bought		Poke balls	2	
01/09/2023 15:36:06 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/09/2023 15:36:06 UTC	In-game item bought		Potion	2	
01/10/2023 15:25:50 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/10/2023 15:25:50 UTC	In-game item bought		Poke balls	2	
01/10/2023 15:25:50 UTC	In-game item bought		Great balls	2	
01/10/2023 15:25:50 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/10/2023 23:43:02 UTC	Pokecoin spent for in-game item		POKECOIN		-300
01/10/2023 23:43:02 UTC	In-game item bought		ITEM_REMOTE_RAID_TICKET	3	
01/10/2023 23:51:06 UTC	Pokecoin spent for in-game item		POKECOIN		-400
01/10/2023 23:51:06 UTC	In-game item bought		AVATAR_M_SHIRT_HOLIDAY2022SANTACOSTUMES	1	
01/10/2023 23:51:06 UTC	In-game item bought		AVATAR_F_SHIRT_HOLIDAY2022SANTACOSTUMES	1	
01/10/2023 23:54:01 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/10/2023 23:54:01 UTC	In-game item bought		ITEM_BATTLE_PASS_TICKET	1	
01/11/2023 20:50:26 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/11/2023 20:50:26 UTC	In-game item bought		Poke balls	2	
01/11/2023 20:50:26 UTC	In-game item bought		Great balls	1	
01/11/2023 20:50:26 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/11/2023 20:50:26 UTC	In-game item bought		Potion	1	
01/12/2023 16:37:53 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/12/2023 16:37:53 UTC	In-game item bought		Poke balls	2	
01/12/2023 16:37:53 UTC	In-game item bought		Great balls	1	
01/12/2023 16:37:53 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/12/2023 16:37:53 UTC	In-game item bought		Potion	1	
01/13/2023 22:03:49 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/13/2023 22:03:49 UTC	In-game item bought		Poke balls	2	
01/13/2023 22:03:49 UTC	In-game item bought		Great balls	2	
01/13/2023 22:03:49 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/14/2023 16:06:21 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/14/2023 16:06:21 UTC	In-game item bought		Razz berry	1	
01/14/2023 16:06:21 UTC	In-game item bought		Poke balls	1	
01/14/2023 16:06:21 UTC	In-game item bought		Great balls	1	
01/14/2023 16:06:21 UTC	In-game item bought		LPSKU_BUNDLE.GENERAL1.FREE.	1	
01/14/2023 16:06:21 UTC	In-game item bought		Potion	1	
01/15/2023 10:02:25 UTC	Pokecoin spent for in-game item		POKECOIN		0
01/15/2023 10:02:25 UTC	In-game item bought		Poke balls	3	
